"ID","UserID","0","1","1000","1001","1002","2","AK09911 Magnetometer","AK09911 Magnetometer -Wakeup Secondary","AK09911 Magnetometer -Wakeup Secondary Accuracy","AK09911 Magnetometer Accuracy","AK09911 Magnetometer Uncalibrated","AK09911 Magnetometer Uncalibrated -Wakeup Secondary","AK09911 Magnetometer Uncalibrated -Wakeup Secondary Accuracy","AK09911 Magnetometer Uncalibrated Accuracy","AMD","AMD Accuracy","BMP280 Pressure","BMP280 Pressure -Wakeup Secondary","BMP280 Pressure -Wakeup Secondary Accuracy","BMP280 Pressure Accuracy","Coarse Motion Classifier","Coarse Motion Classifier Accuracy","Date","ExitClicked","Game Rotation Vector","Game Rotation Vector -Wakeup Secondary","Game Rotation Vector -Wakeup Secondary Accuracy","Game Rotation Vector Accuracy","Gaze Detector -Wakeup","Gaze Detector -Wakeup Accuracy","Gaze Detector Secondary","Gaze Detector Secondary Accuracy","GeoMagnetic Rotation Vector","GeoMagnetic Rotation Vector -Wakeup Secondary","GeoMagnetic Rotation Vector -Wakeup Secondary Accuracy","GeoMagnetic Rotation Vector Accuracy","Gravity","Gravity -Wakeup Secondary","Gravity -Wakeup Secondary Accuracy","Gravity Accuracy","Heart Rate Monitor","Heart Rate Monitor -Wakeup Secondary","Heart Rate Monitor -Wakeup Secondary Accuracy","Heart Rate Monitor Accuracy","ICP-10100 Pressure","ICP-10100 Pressure -Wakeup Secondary","ICP-10100 Pressure -Wakeup Secondary Accuracy","ICP-10100 Pressure Accuracy","LSM6DS3 Accelerometer","LSM6DS3 Accelerometer -Wakeup Secondary","LSM6DS3 Accelerometer -Wakeup Secondary Accuracy","LSM6DS3 Accelerometer Accuracy","LSM6DS3 Accelerometer Uncalibrated","LSM6DS3 Accelerometer Uncalibrated -Wakeup Secondary","LSM6DS3 Accelerometer Uncalibrated -Wakeup Secondary Accuracy","LSM6DS3 Accelerometer Uncalibrated Accuracy","LSM6DS3 Gyroscope","LSM6DS3 Gyroscope -Wakeup Secondary","LSM6DS3 Gyroscope -Wakeup Secondary Accuracy","LSM6DS3 Gyroscope Accuracy","LSM6DS3 Gyroscope Uncalibrated","LSM6DS3 Gyroscope Uncalibrated -Wakeup Secondary","LSM6DS3 Gyroscope Uncalibrated -Wakeup Secondary Accuracy","LSM6DS3 Gyroscope Uncalibrated Accuracy","LTR308 ALSPS","LTR308 ALSPS -Wakeup Secondary","LTR308 ALSPS -Wakeup Secondary Accuracy","LTR308 ALSPS Accuracy","Linear Acceleration","Linear Acceleration -Wakeup Secondary","Linear Acceleration -Wakeup Secondary Accuracy","Linear Acceleration Accuracy","MenuClicked","NextClicked","Orientation","Orientation -Wakeup Secondary","Orientation -Wakeup Secondary Accuracy","Orientation Accuracy","PAH8011 PPG","PAH8011 PPG -Wakeup Secondary","PAH8011 PPG -Wakeup Secondary Accuracy","PAH8011 PPG Accuracy","PAH8011 Touch","PAH8011 Touch -Wakeup Secondary","PAH8011 Touch -Wakeup Secondary Accuracy","PAH8011 Touch Accuracy","Pedometer","Pedometer Accuracy","QuitClicked","RMD","RMD Accuracy","Rotation Vector","Rotation Vector -Wakeup Secondary","Rotation Vector -Wakeup Secondary Accuracy","Rotation Vector Accuracy","SettingClicked","Significant Motion Detector","StartClicked","Step Counter","Step Counter -Wakeup Secondary","Step Counter -Wakeup Secondary Accuracy","Step Counter Accuracy","Step Detector","Step Detector -Wakeup Secondary","Step Detector -Wakeup Secondary Accuracy","Step Detector Accuracy","Time","TraceTime","UnGaze Detector","UnGaze Detector Accuracy","Wrist Tilt Gesture","Wrist Tilt Gesture Accuracy","tsl258x-light","tsl258x-light Accuracy"
"7601","vapor2","","","","","","","","","","","","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","2019-07-30","","[0.037280638, 0.121157736, 0.7228699, 0.679257]","[0.037280638, 0.121157736, 0.7228699, 0.679257]","3","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[-1.0855606, 2.2144282, 9.491483]","[-1.0855606, 2.2144282, 9.491483]","3","3","","[0]","0","","[1005.3826]","[1005.3826]","3","3","[-1.0609436, 2.124649, 9.654388]","[-1.0609436, 2.124649, 9.654388]","2","2","[-1.0609436, 2.124649, 9.654388, 0, 0, 0]","[-1.0609436, 2.124649, 9.654388, 0, 0, 0]","3","3","[-0.057769775, -0.0039367676, 0.034973145]","[-0.057769775, -0.0039367676, 0.034973145]","3","3","[-0.043121338, 0.047531128, 0.014282227, 0.0146484375, 0.051467896, -0.020690918]","[-0.043121338, 0.047531128, 0.014282227, 0.0146484375, 0.051467896, -0.020690918]","3","3","[269]","[269]","3","3","[0.028613806, -0.09793234, 0.12795925]","[0.028613806, -0.09793234, 0.12795925]","3","3","","","","","","","[2.6725E-40, 2.58617E-40, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","","","3","[1]","[1]","3","3","[1, 2.5006106, 50, -3.2782555E-7, -3.4272853E-7, -3.710895E-7, 0, 0, -3.2782555E-7, -3.339121E-7, -3.4273444E-7, 2.8E-45, -3.4272853E-7, -3.4276968E-7, -3.339121E-7, -3.2879848E-7]","3","","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","","[6658]","[85]","3","3","[1]","[1]","3","3","12:42:54.966","","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[1]","3","",""
"7600","vapor2","","","","","","","","","","","","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","2019-07-30","","[0.05407838, 0.080802344, 0.6870722, 0.7200543]","[0.05407838, 0.080802344, 0.6870722, 0.7200543]","3","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[-0.4615268, 1.8221375, 9.624822]","[-0.4123956, 1.8526022, 9.621236]","3","3","","[0]","0","","[1005.3986]","[1005.3986]","3","3","[-0.5201721, 1.8470764, 9.772827]","[-0.5201721, 1.8470764, 9.772827]","2","2","[-0.5201721, 1.8470764, 9.772827, 0, 0, 0]","[-0.5201721, 1.8470764, 9.772827, 0, 0, 0]","3","3","[-0.018798828, -0.018966675, -0.016448975]","[-0.018798828, -0.018966675, -0.016448975]","3","3","[-0.0041503906, 0.03250122, -0.037139893, 0.0146484375, 0.051467896, -0.020690918]","[-0.0041503906, 0.03250122, -0.037139893, 0.0146484375, 0.051467896, -0.020690918]","3","3","[298]","[298]","3","3","[-0.020956755, -6.2704086E-4, 0.016785622]","[-0.10243869, -0.029504895, 0.027058601]","3","3","","","","","","","[2.91616E-40, 2.66907E-40, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","","","3","[1]","[1]","3","3","[1, 2.5006106, 50, -3.2782555E-7, -3.4272853E-7, -3.710895E-7, 0, 0, -3.2782555E-7, -3.339121E-7, -3.4273444E-7, 2.8E-45, -3.4272853E-7, -3.4276968E-7, -3.339121E-7, -3.2879848E-7]","3","","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","","[6658]","[85]","3","3","[1]","[1]","3","3","12:42:45.191","","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[1]","3","",""
"7599","vapor2","","","","","","","","","","","","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","2019-07-30","","[-0.013543901, 0.056876503, 0.07560416, 0.99542236]","[-0.013543901, 0.056876503, 0.07560416, 0.99542236]","3","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[-1.130513, -0.18008545, 9.739605]","[-1.130513, -0.18008545, 9.739605]","3","3","","[0]","0","","[1005.4366]","[1005.4366]","3","3","[-1.328476, -0.5596161, 9.646973]","[-1.328476, -0.5596161, 9.646973]","2","2","[-1.328476, -0.5596161, 9.646973, 0, 0, 0]","[-1.328476, -0.5596161, 9.646973, 0, 0, 0]","3","3","[0.014923096, 0.33703613, -0.05029297]","[0.014923096, 0.33703613, -0.05029297]","3","3","[0.029571533, 0.38850403, -0.07098389, 0.0146484375, 0.051467896, -0.020690918]","[0.029571533, 0.38850403, -0.07098389, 0.0146484375, 0.051467896, -0.020690918]","3","3","[349]","[349]","3","3","[0.89092135, -0.15170415, 0.2230196]","[0.89092135, -0.15170415, 0.2230196]","3","3","","","","","","","[1.9351E-40, 2.57532E-40, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","","","3","[1]","[1]","3","3","[1, 2.5006106, 50, -3.2782555E-7, -3.4272853E-7, -3.710895E-7, 0, 0, -3.2782555E-7, -3.339121E-7, -3.4273444E-7, 2.8E-45, -3.4272853E-7, -3.4276968E-7, -3.339121E-7, -3.2879848E-7]","3","","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","","[6658]","[85]","3","3","[1]","[1]","3","3","12:42:34.905","","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[1]","3","",""
"7598","vapor2","","","","","","","","","","","","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","2019-07-30","","[0.06937528, 0.13499184, 0.6908216, 0.7069157]","[0.06937528, 0.13499184, 0.6908216, 0.7069157]","3","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[-0.83310294, 2.9096828, 9.32792]","[-0.9316691, 2.7909281, 9.354843]","3","3","","[0]","0","","[1005.4241]","[1005.4241]","3","3","[-0.45054626, 3.0992432, 9.537857]","[-0.45054626, 3.0992432, 9.537857]","2","2","[-0.45054626, 3.0992432, 9.537857, 0, 0, 0]","[-0.45054626, 3.0992432, 9.537857, 0, 0, 0]","3","3","[-0.04396057, 0.47998047, -0.03930664]","[-0.04396057, 0.47998047, -0.03930664]","3","3","[-0.029312134, 0.53144836, -0.05999756, 0.0146484375, 0.051467896, -0.020690918]","[-0.029312134, 0.53144836, -0.05999756, 0.0146484375, 0.051467896, -0.020690918]","3","3","[316]","[316]","3","3","[-0.122315705, 0.13960838, -0.05848503]","[-0.122315705, 0.13960838, -0.05848503]","3","3","","","","","","","[2.79084E-40, 3.52586E-40, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","","","3","[1]","[1]","3","3","[1, 2.5006106, 50, -3.2782555E-7, -3.4272853E-7, -3.710895E-7, 0, 0, -3.2782555E-7, -3.339121E-7, -3.4273444E-7, 2.8E-45, -3.4272853E-7, -3.4276968E-7, -3.339121E-7, -3.2879848E-7]","3","","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","","[6657]","[85]","3","3","[1]","[1]","3","3","12:42:25.276","","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[1]","3","",""
"7597","vapor2","","","","","","","","","","","","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","2019-07-30","","[-0.46308225, -0.22600332, -0.41261202, 0.75115156]","[-0.46308225, -0.22600332, -0.41261202, 0.75115156]","3","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[7.0771856, -4.993414, 4.598874]","[7.0771856, -4.993414, 4.598874]","3","3","","[0]","0","","[1005.47675]","[1005.47675]","3","3","[8.805145, -3.817215, 4.528]","[8.805145, -3.817215, 4.528]","2","2","[8.805145, -3.817215, 4.528, 0, 0, 0]","[8.805145, -3.817215, 4.528, 0, 0, 0]","3","3","[1.1126404, -1.5694427, -0.3365326]","[1.1126404, -1.5694427, -0.3365326]","3","3","[1.1272888, -1.5179749, -0.3572235, 0.0146484375, 0.051467896, -0.020690918]","[1.1272888, -1.5179749, -0.3572235, 0.0146484375, 0.051467896, -0.020690918]","3","3","[225]","[225]","3","3","[1.4267607, 1.3887148, -0.2665987]","[1.4267607, 1.3887148, -0.2665987]","3","3","","","","","","","[1.79174E-40, 3.1962E-40, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","","","3","[1]","[1]","3","3","[1, 2.5006106, 50, -3.2782555E-7, -3.4272853E-7, -3.710895E-7, 0, 0, -3.2782555E-7, -3.339121E-7, -3.4273444E-7, 2.8E-45, -3.4272853E-7, -3.4276968E-7, -3.339121E-7, -3.2879848E-7]","3","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","","[6656]","[85]","3","3","[1]","[1]","3","3","12:42:15.021","","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[1]","3","",""
"7596","vapor2","","","","","","","","","","","","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","2019-07-30","","[-0.73351794, 0.2072148, -0.6449478, 0.05525563]","[-0.73351794, 0.2072148, -0.6449478, 0.05525563]","3","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[7.105593, -6.618991, -1.3674423]","[9.054132, -3.416126, -1.588441]","3","3","","[0]","0","","[1005.4917]","[1005.4917]","3","3","[9.081024, -1.302597, -2.6126556]","[9.081024, -1.302597, -2.6126556]","2","2","[9.081024, -1.302597, -2.6126556, 0, 0, 0]","[9.081024, -1.302597, -2.6126556, 0, 0, 0]","3","3","[2.0264893, -0.9941406, 1.5973206]","[2.0264893, -0.9941406, 1.5973206]","3","3","[2.0411377, -0.9426727, 1.5766296, 0.0146484375, 0.051467896, -0.020690918]","[2.0411377, -0.9426727, 1.5766296, 0.0146484375, 0.051467896, -0.020690918]","3","3","[103]","[103]","3","3","[2.5254555, 4.804036, -1.3510633]","[0.227602, -0.14421558, 0.9354929]","3","3","","","","","","","[4.8945E-41, 5.70218E-40, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","","","3","[1]","[1]","3","3","[1, 2.5006106, 50, -3.2782555E-7, -3.4272853E-7, -3.710895E-7, 0, 0, -3.2782555E-7, -3.339121E-7, -3.4273444E-7, 2.8E-45, -3.4272853E-7, -3.4276968E-7, -3.339121E-7, -3.2879848E-7]","3","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","","[6650]","[84]","3","3","[1]","[1]","3","3","12:41:39.745","","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[1]","3","",""
"7595","vapor2","","","","","","","","","","","","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","2019-07-30","","[0.064889565, -0.4782599, -0.017861981, 0.8756356]","[0.064889565, -0.4782599, -0.017861981, 0.8756356]","3","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[8.190952, 1.2819703, 5.237865]","[8.190952, 1.2819703, 5.237865]","3","3","","[0]","0","","[1005.4878]","[1005.4878]","3","3","[8.097092, 1.615448, 5.521744]","[8.097092, 1.615448, 5.521744]","2","2","[8.097092, 1.615448, 5.521744, 0, 0, 0]","[8.097092, 1.615448, 5.521744, 0, 0, 0]","3","3","[-0.043823242, -0.10801697, 0.09312439]","[-0.043823242, -0.10801697, 0.09312439]","3","3","[-0.029174805, -0.056549072, 0.07243347, 0.0146484375, 0.051467896, -0.020690918]","[-0.029174805, -0.056549072, 0.07243347, 0.0146484375, 0.051467896, -0.020690918]","3","3","[183]","[183]","3","3","[-0.18480778, 0.31924355, 0.22572088]","[-0.18480778, 0.31924355, 0.22572088]","3","3","","","","","","","[5.5001E-41, 1.07697E-40, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","","","3","[1]","[1]","3","3","[1, 2, 70, -3.2782555E-7, -3.4272853E-7, -3.710895E-7, 0, 0, -3.2782555E-7, -3.339121E-7, -3.4273444E-7, 2.8E-45, -3.4272853E-7, -3.4276968E-7, -3.339121E-7, -3.2879848E-7]","3","","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","","[6650]","[84]","3","3","[1]","[1]","3","3","12:41:29.627","","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[1]","3","",""
"7594","vapor2","","","","","","","","","","","","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","2019-07-30","","[-0.0259882, -0.6093801, 0.02004973, 0.79219854]","[-0.0259882, -0.6093801, 0.02004973, 0.79219854]","3","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[9.458101, -0.6434285, 2.5101194]","[9.458101, -0.6434285, 2.5101194]","3","3","","[0]","0","","[1005.5064]","[1005.5064]","3","3","[9.662964, -0.74554443, 2.5218658]","[9.662964, -0.74554443, 2.5218658]","2","2","[9.662964, -0.74554443, 2.5218658, 0, 0, 0]","[9.662964, -0.74554443, 2.5218658, 0, 0, 0]","3","3","[0.0053863525, 0.008148193, -0.0050811768]","[0.0053863525, 0.008148193, -0.0050811768]","3","3","[0.02003479, 0.05961609, -0.025772095, 0.0146484375, 0.051467896, -0.020690918]","[0.02003479, 0.05961609, -0.025772095, 0.0146484375, 0.051467896, -0.020690918]","3","3","[101]","[101]","3","3","[0.0129413605, -0.055727422, -0.03920865]","[0.0129413605, -0.055727422, -0.03920865]","3","3","","","","","","","[7.2301E-41, 1.05771E-40, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","","","3","[1]","[1]","3","3","[1, 2, 70, -3.2782555E-7, -3.4272853E-7, -3.710895E-7, 0, 0, -3.2782555E-7, -3.339121E-7, -3.4273444E-7, 2.8E-45, -3.4272853E-7, -3.4276968E-7, -3.339121E-7, -3.2879848E-7]","3","","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","","[6650]","[84]","3","3","[1]","[1]","3","3","12:41:19.613","","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[1]","3","",""
"7593","vapor2","","","","","","","","","","","","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","2019-07-30","","[0.036446214, -0.5527631, -0.015523875, 0.8323963]","[0.036446214, -0.5527631, -0.015523875, 0.8323963]","3","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[9.013335, 0.7633245, 3.787812]","[9.013335, 0.7633245, 3.787812]","3","3","","[0]","0","","[1005.488]","[1005.488]","3","3","[9.014267, 1.0782623, 3.98555]","[9.014267, 1.0782623, 3.98555]","2","2","[9.014267, 1.0782623, 3.98555, 0, 0, 0]","[9.014267, 1.0782623, 3.98555, 0, 0, 0]","3","3","[0.1204834, -0.019210815, -0.07852173]","[0.1204834, -0.019210815, -0.07852173]","3","3","[0.13513184, 0.03225708, -0.09921265, 0.0146484375, 0.051467896, -0.020690918]","[0.13513184, 0.03225708, -0.09921265, 0.0146484375, 0.051467896, -0.020690918]","3","3","[119]","[119]","3","3","[-0.28212833, 0.2909659, 0.07878327]","[-0.28212833, 0.2909659, 0.07878327]","3","3","","","","","","","[5.9041E-41, 1.07191E-40, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","","","3","[1]","[1]","3","3","[1, 2, 70, -3.2782555E-7, -3.4272853E-7, -3.710895E-7, 0, 0, -3.2782555E-7, -3.339121E-7, -3.4273444E-7, 2.8E-45, -3.4272853E-7, -3.4276968E-7, -3.339121E-7, -3.2879848E-7]","3","","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","","[6650]","[84]","3","3","[1]","[1]","3","3","12:41:09.699","","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[1]","3","",""
"7592","vapor2","","","","","","","","","","","","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","2019-07-30","","[-0.13102964, -0.087797865, 0.58352864, 0.7966286]","[-0.13102964, -0.087797865, 0.58352864, 0.7966286]","3","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[-0.12782495, -3.0521145, 9.318726]","[-0.12782495, -3.0521145, 9.318726]","3","3","","[0]","0","","[1005.48737]","[1005.48737]","3","3","[-0.51898193, -2.09198, 9.952057]","[-0.51898193, -2.09198, 9.952057]","2","2","[-0.51898193, -2.09198, 9.952057, 0, 0, 0]","[-0.51898193, -2.09198, 9.952057, 0, 0, 0]","3","3","[-0.39154053, -0.6064911, 0.78144836]","[-0.39154053, -0.6064911, 0.78144836]","3","3","[-0.3768921, -0.5550232, 0.76075745, 0.0146484375, 0.051467896, -0.020690918]","[-0.3768921, -0.5550232, 0.76075745, 0.0146484375, 0.051467896, -0.020690918]","3","3","[303]","[303]","3","3","[-0.4009143, 0.72715616, 1.3446617]","[-0.4009143, 0.72715616, 1.3446617]","3","3","","","","","","","[9.0333E-41, 3.83506E-40, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","","","3","[1]","[1]","3","3","[1, 2, 70, -3.2782555E-7, -3.4272853E-7, -3.710895E-7, 0, 0, -3.2782555E-7, -3.339121E-7, -3.4273444E-7, 2.8E-45, -3.4272853E-7, -3.4276968E-7, -3.339121E-7, -3.2879848E-7]","3","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","","[6650]","[83]","3","3","[1]","[1]","3","3","12:41:00.232","","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[1]","3","",""
"7591","vapor2","","","","","","","","","","","","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","2019-07-30","","[0.40973786, -0.5783664, 0.6428884, 0.29034764]","[0.40973786, -0.5783664, 0.6428884, 0.29034764]","3","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[8.46006, -4.9593916, -0.046930205]","[8.46006, -4.9593916, -0.046930205]","3","3","","[0]","0","","[1005.4988]","[1005.4988]","3","3","[8.612274, -4.5518036, -0.83981323]","[8.612274, -4.5518036, -0.83981323]","2","2","[8.612274, -4.5518036, -0.83981323, 0, 0, 0]","[8.612274, -4.5518036, -0.83981323, 0, 0, 0]","3","3","[0.3807068, -0.06159973, 0.8691559]","[0.3807068, -0.06159973, 0.8691559]","3","3","[0.39535522, -0.010131836, 0.84846497, 0.0146484375, 0.051467896, -0.020690918]","[0.39535522, -0.010131836, 0.84846497, 0.0146484375, 0.051467896, -0.020690918]","3","3","[92]","[92]","3","3","[0.13760948, 0.41614914, -0.79280204]","[0.13760948, 0.41614914, -0.79280204]","3","3","","","","","","","[1.0041E-40, 1.08768E-39, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","","","3","[1]","[1]","3","3","[1, 2, 70, -3.2782555E-7, -3.4272853E-7, -3.710895E-7, 0, 0, -3.2782555E-7, -3.339121E-7, -3.4273444E-7, 2.8E-45, -3.4272853E-7, -3.4276968E-7, -3.339121E-7, -3.2879848E-7]","3","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","","[6622]","[83]","3","3","[1]","[1]","3","3","12:40:15.146","","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[1]","3","",""
"7590","vapor2","","","","","","","","","","","","","","","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","2019-07-30","","[-0.011465561, -0.02669768, 0.7122146, 0.7013602]","[-0.014265345, -0.03089616, 0.7193744, 0.6937884]","3","3","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","[0.20709196, -0.53065675, 9.790092]","[0.21914475, -0.63003886, 9.7839365]","3","3","","[0]","0","","[1005.4825]","[1005.4825]","3","3","[0.23954773, -0.6993561, 9.987701]","[0.23954773, -0.6993561, 9.987701]","2","2","[0.23954773, -0.6993561, 9.987701, 0, 0, 0]","[0.23954773, -0.6993561, 9.987701, 0, 0, 0]","3","3","[-0.046279907, -0.023239136, -0.014129639]","[-0.046279907, -0.023239136, -0.014129639]","3","3","[-0.03163147, 0.02822876, -0.034820557, 0.0146484375, 0.051467896, -0.020690918]","[-0.03163147, 0.02822876, -0.034820557, 0.0146484375, 0.051467896, -0.020690918]","3","3","[203]","[203]","3","3","[0.050051466, -0.028216004, -0.025712013]","[0.016141921, -0.05706668, 0.013525009]","3","3","","","","","","","[3.37569E-40, 3.53772E-40, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","","","3","[1]","[1]","3","3","[1, 2, 70, -3.2782555E-7, -3.4272853E-7, -3.710895E-7, 0, 0, -3.2782555E-7, -3.339121E-7, -3.4273444E-7, 2.8E-45, -3.4272853E-7, -3.4276968E-7, -3.339121E-7, -3.2879848E-7]","3","","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","","","","","","","","[6622]","[83]","3","3","[1]","[1]","3","3","12:40:05.229","","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","3","[1]","3","",""
